date,CEFIS Food Index,Turkstat Food Index,ITO Food Index
2022-04-03,269.7590420763409,236.6098675107564,221.8953261748318
2022-04-04,276.6413662954124,236.6098675107564,221.8953261748318
2022-04-05,273.30434348654285,236.6098675107564,221.8953261748318
2022-04-06,280.2083015718883,236.6098675107564,221.8953261748318
2022-04-07,274.52543577493236,236.6098675107564,221.8953261748318
2022-04-08,284.2804567305983,236.6098675107564,221.8953261748318
2022-04-09,276.8730541460837,236.6098675107564,221.8953261748318
2022-04-10,275.7924898058516,236.6098675107564,221.8953261748318
2022-04-11,278.106516824957,236.6098675107564,221.8953261748318
2022-04-12,280.19167841153376,236.6098675107564,221.8953261748318
2022-04-13,282.03265233345,236.6098675107564,221.8953261748318
2022-04-14,281.9166305533407,236.6098675107564,221.8953261748318
2022-04-15,274.98814234763137,236.6098675107564,221.8953261748318
2022-04-16,275.5785555063508,236.6098675107564,221.8953261748318
2022-04-17,276.1005925254335,236.6098675107564,221.8953261748318
2022-04-18,276.2536855669167,236.6098675107564,221.8953261748318
2022-04-19,282.5542083876388,236.6098675107564,221.8953261748318
2022-04-20,281.85278680351485,236.6098675107564,221.8953261748318
2022-04-21,279.1364837609193,236.6098675107564,221.8953261748318
2022-04-22,283.05967956563165,236.6098675107564,221.8953261748318
2022-04-23,279.2174100558574,236.6098675107564,221.8953261748318
2022-04-24,279.3105339961815,236.6098675107564,221.8953261748318
2022-04-25,278.4505926770473,236.6098675107564,221.8953261748318
2022-04-26,281.17586038098483,236.6098675107564,221.8953261748318
2022-04-27,276.78168764856406,236.6098675107564,221.8953261748318
2022-04-28,277.89667333334313,236.6098675107564,221.8953261748318
2022-04-29,279.083011331073,236.6098675107564,221.8953261748318
2022-04-30,280.3250674600904,236.6098675107564,221.8953261748318
2022-05-01,281.03982559042333,240.4784017892682,232.92352390983356
2022-05-02,280.96374339481974,240.4784017892682,232.92352390983356
2022-05-03,280.8725184423746,240.4784017892682,232.92352390983356
2022-05-04,280.2226469679721,240.4784017892682,232.92352390983356
2022-05-05,279.4853219901368,240.4784017892682,232.92352390983356
2022-05-06,280.28191223509407,240.4784017892682,232.92352390983356
2022-05-07,282.0138589610198,240.4784017892682,232.92352390983356
2022-05-08,283.7107126591352,240.4784017892682,232.92352390983356
2022-05-09,280.7192421340743,240.4784017892682,232.92352390983356
2022-05-10,273.5298068516227,240.4784017892682,232.92352390983356
2022-05-11,275.9564813814313,240.4784017892682,232.92352390983356
2022-05-12,269.5868780155896,240.4784017892682,232.92352390983356
2022-05-13,274.13451220137574,240.4784017892682,232.92352390983356
2022-05-14,277.3894535962113,240.4784017892682,232.92352390983356
2022-05-15,278.3219822127183,240.4784017892682,232.92352390983356
2022-05-16,283.2579145051927,240.4784017892682,232.92352390983356
2022-05-17,286.07181907791613,240.4784017892682,232.92352390983356
2022-05-18,285.64801674596004,240.4784017892682,232.92352390983356
2022-05-19,288.3912083557702,240.4784017892682,232.92352390983356
2022-05-20,292.584526006835,240.4784017892682,232.92352390983356
2022-05-21,290.5028930529439,240.4784017892682,232.92352390983356
2022-05-22,286.44469759050975,240.4784017892682,232.92352390983356
2022-05-23,290.00041004334764,240.4784017892682,232.92352390983356
2022-05-24,294.7868871796313,240.4784017892682,232.92352390983356
2022-05-25,294.18473843455695,240.4784017892682,232.92352390983356
2022-05-26,294.9183369800682,240.4784017892682,232.92352390983356
2022-05-27,294.8009304337802,240.4784017892682,232.92352390983356
2022-05-28,295.67027057491066,240.4784017892682,232.92352390983356
2022-05-29,289.186880448461,240.4784017892682,232.92352390983356
2022-05-30,289.45317005102146,240.4784017892682,232.92352390983356
2022-05-31,293.2343017056149,240.4784017892682,232.92352390983356
2022-06-01,291.62523991630064,245.50313690555163,241.75132544646706
